"Record ID","Company name","Company owner","Create Date","Type","Lifecycle Stage","Lead Status","Associated Deal","Associated Deal IDs"
"17728185242","BLUE CTRL AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Attempted to Contact","",""
"17728015206","BJØNNES SOFTWARE AS","Carl Petterson","2023-10-19 09:32","Prospect","Disqualified ","Unqualified","",""
"17728177715","BANKID BANKAXEPT AS","Gjermunds Moastuen","2023-10-19 09:32","Prospect","Lead","New","",""
"17728136884","BAYMARKETS AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Nurturing","",""
"17728050511","AUZILIUM INVEST AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Nurturing","",""
"17727994437","AXAZ AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Connected","",""
"17728087419","ASCENIUM AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","New","",""
"17728125859","APPHUSET AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","New","",""
"17728149365","ANTENOR-OTG AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","New","",""
"17728195633","ABEL TECHNOLOGIES AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Attempted to Contact","",""
"17728065067","ADMMIT AS","Carl Petterson","2023-10-19 09:32","Prospect","Lead","Attempted to Contact","",""
"17528187741","Cavai","Carl Petterson","2023-09-30 13:40","Prospect","Lead","New","",""
"17528194224","Unloc","Gjermunds Moastuen","2023-09-30 13:34","Prospect","Lead","Connected","Unloc","28353277740"
"17524753054","Whereby","Carl Petterson","2023-09-30 13:27","Prospect","Lead","New","",""
"30318964257","WattEV AS","Gjermunds Moastuen","2023-09-30 13:22","Prospect","Sales Qualified Lead","Unqualified","",""
"17505706884","TRY","Carl Petterson","2023-09-28 13:39","Prospect","Sales Qualified Lead","Connected","",""
"17377729331","NextGenTel","Gjermunds Moastuen","2023-09-19 13:35","Prospect","Lead","New","",""
"17377729303","Ecg247 / Appsens AS","Carl Petterson","2023-09-19 13:34","Prospect","Lead","New","",""
"17377728675","ABB","Gjermunds Moastuen","2023-09-19 13:21","Prospect","Lead","New","",""
"17378528838","Hafslund","Gjermunds Moastuen","2023-09-19 13:16","Prospect","Lead","Connected","",""
"17332681013","Fri Flyt","Carl Petterson","2023-09-15 12:21","Prospect","Disqualified ","Unqualified","",""
"17331703173","Vipps","Carl Petterson","2023-09-15 09:54","Prospect","Lead","New","",""
"17309806642","WÄRTSILÄ NORWAY AS","Gjermunds Moastuen","2023-09-13 09:52","Prospect","Lead","Unqualified","",""
"17309792529","SINCOS SOFTWARE AS","Gjermunds Moastuen","2023-09-13 09:52","Prospect","Opportunity","Connected","24 Nettbutikk","34454412584"
"17308919950","PERI NORGE AS","Gjermunds Moastuen","2023-09-13 09:52","Prospect","Lead","New","",""
"17308813411","ELEMENT LOGIC AS","Gjermunds Moastuen","2023-09-13 09:52","Prospect","Lead","Attempted to Contact","",""
"17309881898","DRESSER-RAND AS","Gjermunds Moastuen","2023-09-13 09:52","Prospect","Lead","Attempted to Contact","",""
"17281735953","Locus","Carl Petterson","2023-09-11 09:22","Prospect","Lead","Nurturing","",""
"17248392020","Avonova","Gjermunds Moastuen","2023-09-07 14:48","Prospect","Lead","Unqualified","",""
"17045461886","DATA RESPONS ASA","Carl Petterson","2023-08-21 11:41","Prospect","Lead","Attempted to Contact","",""
"16945991979","WTW AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945280942","WEBSTEP AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945989240","VITEC PLANIA AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945251663","VITEC WIMS AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16944711584","VISITO AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"30318964289","VARIANT TRONDHEIM AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Opportunity","New","VARIANT TRONDHEIM AS - Ny avtale","34631493772"
"16946006428","TWODAY AVENTO AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945994499","TRY DIG AS","Carl Petterson","2023-08-14 15:07","Prospect","Sales Qualified Lead","Nurturing","",""
"30326238735","Thales Norway","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Sales Qualified Lead","Attempted to Contact","",""
"16945980988","SPOND AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945971327","SOLWR SOFTWARE AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945251662","SONITOR TECHNOLOGIES AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945251665","SMARTDOK AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945197085","SECTOR ALARM IT AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16944742540","SENSIO AS","Carl Petterson","2023-08-14 15:07","Prospect","Sales Qualified Lead","Connected","",""
"16945244301","SANITY AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945268086","RIGHT AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945983791","REDPILL LINPRO DEVELOPMENT SERVICES AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945991982","PRIDOK AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16944782849","PREVAS AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","Prevas AS","28352450985"
"30326239895","Papirfly","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945261376","NOA IGNITE AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16944766493","NORGESGRUPPEN DATA AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16946009346","NETNORDIC NORWAY AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","",""
"16945971328","NETLIFE DESIGN AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","Connected","",""
"16945261378","NETLIGHT AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"30318964380","MØLLER DIGITAL AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16944800285","NAGARRO AS","Carl Petterson","2023-08-14 15:07","Prospect","Disqualified ","Unqualified","",""
"16945998909","METZUM AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945985548","KRAFTLAUGET AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945264265","KAHOOT! ASA","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"30318964583","Journey Group","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16944692585","ITUMX AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","",""
"30318964594","Insperit 365 AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Opportunity","Attempted to Contact","Inspirit 365","28353061705"
"16945264260","INNOVIT AS","Carl Petterson","2023-08-14 15:07","Prospect","Disqualified ","Unqualified","",""
"16945256451","INMETA CONSULTING AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16945971326","INFOR (NORGE) AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"30326240137","HIGHSOFT AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945280944","HJELSETH COMPUTERS AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16944701999","HEADIT AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945241407","GRITERA AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","",""
"30326240156","GK GRUPPEN AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Unqualified","",""
"16945959330","Forte Digital","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945286664","FOTMOB AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","",""
"16945241408","FOLQ AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"30318964634","FINK AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Unqualified","",""
"16945971324","EVELON AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945268078","EMBRIQ AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945193546","EMISOFT AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16946009345","DXC TECHNOLOGY NORGE AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16944782848","DATA RESPONS R&D SERVICES AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16946001526","CONTROLPARTNER AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945226925","COGNITE AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16944742538","COGNIZANT TECHNOLOGY SOLUTIONS NORWAY AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Connected","",""
"16945264262","CLOUD CONNECTION AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16944702001","CISCO SYSTEMS NORWAY AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945280939","BOITANO AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945201065","BLANK AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","New","",""
"16946006421","BITPRO AS","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16946006419","AVELLA AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"30318964040","Arribatec Norge","Gjermunds Moastuen","2023-08-14 15:07","Prospect","Lead","Attempted to Contact","",""
"16945978648","AMESTO TECHHOUSE AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","Connected","",""
"17308818033","ADVANIA NORGE AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945973770","AGENS AS","Carl Petterson","2023-08-14 15:07","Prospect","Lead","New","",""
"16945141350","XLEDGER AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","New","",""
"16945263112","VITEC FIXIT SYSTEMER AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","New","",""
"16945185437","VITEC AGRANDO AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","New","",""
"16945212949","TRIPLETEX AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Sales Qualified Lead","Attempted to Contact","",""
"16944691286","TRIBIA AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"16944713911","PROPLAN AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","New","",""
"16944682396","NORKART AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"16945287023","MICROSOFT NORGE AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Connected","",""
"30326240075","LINK MOBILITY GROUP AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Opportunity","Connected","Link Mobility AS","28353276480"
"16945236111","LAUD MEDIA AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Unqualified","",""
"16945231770","MAESTRO SOFT AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"31043465060","Giant Leap Technologies","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"30326240160","Genus AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"16945279755","DOSSIER SOLUTIONS AS","Carl Petterson","2023-08-14 14:47","Prospect","Lead","New","",""
"16945207988","DATAKVALITET AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"16945177466","DAVIDHORN AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","Attempted to Contact","",""
"16945210426","DATA NOVA AS","Gjermunds Moastuen","2023-08-14 14:47","Prospect","Lead","New","",""
"30318972993","Compello","Carl Petterson","2023-08-14 14:47","Prospect","Lead","Nurturing","",""
"16944665440","ABAX AS","Carl Petterson","2023-08-14 14:47","Prospect","Lead","New","",""
"30326239886","Redpill Linpro AS","Gjermunds Moastuen","2023-03-24 13:52","Prospect","Lead","Attempted to Contact","",""
"15267151656","STAR INFORMATION SYSTEMS AS","Carl Petterson","2023-03-23 08:43","Prospect","Lead","Connected","",""
"10904054618","Mentor Medier AS","Gjermunds Moastuen","2023-01-23 02:36","Prospect","Lead","Attempted to Contact","",""
"16945255212","VISBOOK AS","Carl Petterson","2022-12-15 15:32","Prospect","Lead","New","",""
"10352377376","Braathe","Carl Petterson","2022-12-14 15:46","Prospect","Lead","Attempted to Contact","Braathe Gruppen AS - New Deal","12249628743"
"10326410888","Seaonics AS","Gjermunds Moastuen","2022-12-12 16:19","Prospect","Lead","Attempted to Contact","SEAONICS AS - New Deal","14720308633"
"10165666958","Cflow","Carl Petterson","2022-11-23 16:18","Prospect","Lead","New","",""
"9790822326","OptoScale","Carl Petterson","2022-10-12 15:43","Prospect","Lead","Attempted to Contact","",""
"9673924433","Ørn Software AS (View software)","Carl Petterson","2022-09-27 13:27","Prospect","Lead","Attempted to Contact","Ørn Software AS (View software) - New Deal","11724937004"
"9627361035","lyonfuture.no","Gjermunds Moastuen","2022-09-20 14:39","Prospect","Lead","New","",""
"9558554717","Inatur.no","Carl Petterson","2022-09-09 12:50","Prospect","Lead","New","",""
"9550967716","Infomedia","Gjermunds Moastuen","2022-09-08 15:53","Prospect","Lead","New","Infomedia - New Deal","11724937061"
"9504227493","Aventia AS","Gjermunds Moastuen","2022-09-01 13:58","Prospect","Lead","Attempted to Contact","",""
"9452069700","RAINFALL AS","Carl Petterson","2022-08-25 13:54","Prospect","Lead","New","",""
"9426223165","bluesystems","Gjermunds Moastuen","2022-08-22 08:50","Prospect","Lead","Connected","",""
"9322679102","Maskinstyring AS","Carl Petterson","2022-08-05 14:48","Prospect","Lead","Connected","",""
"9308727341","sharpreflections.com","Carl Petterson","2022-08-04 09:40","Prospect","Lead","Attempted to Contact","",""
"9024295086","Buildit AS","Carl Petterson","2022-06-30 11:22","Prospect","Lead","New","",""
"8993243507","Task","Gjermunds Moastuen","2022-06-27 10:56","Prospect","Lead","Attempted to Contact","",""
"8962485110","REBELL Produksjonsbyrå","Gjermunds Moastuen","2022-06-22 09:03","Prospect","Lead","New","",""
"8862938249","skillcore.no","Gjermunds Moastuen","2022-06-07 02:38","Prospect","Lead","New","",""
"8856932097","Logistra AS","Carl Petterson","2022-06-06 09:55","Prospect","Lead","New","",""
"8841778353","SIKRI AS","Carl Petterson","2022-06-03 14:52","Prospect","Lead","Nurturing","",""
"8841877430","Aibel AS","Carl Petterson","2022-06-03 14:45","Prospect","Lead","New","",""
"8841715761","Solcellespesialisten","Gjermunds Moastuen","2022-06-03 14:36","Prospect","Lead","Attempted to Contact","",""
"8781936130","Nordic Crane Group AS","Gjermunds Moastuen","2022-05-25 13:00","Prospect","Lead","Attempted to Contact","",""
"8655286187","GuardREC AS","Gjermunds Moastuen","2022-05-11 11:02","Prospect","Lead","Attempted to Contact","",""
"8550080774","Fram Web","Gjermunds Moastuen","2022-04-28 14:54","Prospect","Lead","New","",""
"8370720873","Balcoo AS","Gjermunds Moastuen","2022-04-01 15:17","Prospect","Lead","New","",""
"30318964751","Datek","Gjermunds Moastuen","2022-03-25 15:18","Prospect","Lead","Attempted to Contact","",""
"8292127928","Spirare","Carl Petterson","2022-03-22 15:46","Prospect","Lead","New","",""
"8271951749","METIZOFT AS","Carl Petterson","2022-03-21 11:30","Prospect","Lead","New","",""
"8206128967","AYFIE AS","Carl Petterson","2022-03-17 09:44","Prospect","Lead","New","",""
"7988543059","Verji","Carl Petterson","2022-02-23 10:01","Prospect","Lead","New","",""
"7775098507","bazeport.com","Carl Petterson","2022-01-28 12:15","Prospect","Lead","Connected","Baze Technology AS - New Deal","10092745226"
"16945161390","COMPUTAS AS","Carl Petterson","2022-01-27 15:57","Prospect","Lead","New","",""
"7763958347","Skogdata","Carl Petterson","2022-01-27 09:33","Prospect","Lead","Attempted to Contact","",""
"7709147251","Joubel AS ","Carl Petterson","2022-01-20 14:38","Prospect","Lead","Attempted to Contact","",""
"7695709710","Amedia","Carl Petterson","2022-01-19 02:54","Prospect","Lead","Nurturing","",""
"7695708968","Laerdal Medical","Gjermunds Moastuen","2022-01-19 02:25","Prospect","Lead","Connected","",""
"7676799519","Hurtigruten Inc","Carl Petterson","2022-01-15 07:28","Prospect","Lead","New","",""
"7676799417","Europris","Carl Petterson","2022-01-15 07:19","Prospect","Lead","New","",""
"7670329227","TOMRA","Gjermunds Moastuen","2022-01-14 05:17","Prospect","Lead","New","",""
"7665696380","VITEC MEGLER AS","Gjermunds Moastuen","2022-01-13 14:56","Prospect","Lead","Attempted to Contact","",""
"7607832189","DiaGraphIT®","Carl Petterson","2022-01-06 15:40","Prospect","Lead","Restart","",""
"7495000681","Millum","Gjermunds Moastuen","2021-12-16 14:44","Prospect","Lead","Connected","",""
"7937465657","tellu.com","Carl Petterson","2021-12-13 08:05","Prospect","Lead","Connected","",""
"7373388713","Trafsys A/S","Gjermunds Moastuen","2021-11-29 09:18","Prospect","Lead","New","Trafsys A/S - New Deal","10107848788"
"7373376943","TRIFID NORGE AS","Gjermunds Moastuen","2021-11-29 09:06","Prospect","Lead","Attempted to Contact","",""
"30326240093","KONGSBERG DIGITAL AS","Gjermunds Moastuen","2021-11-24 09:56","Prospect","Lead","Attempted to Contact","",""
"7276473088","Avinor","Carl Petterson","2021-11-12 09:21","Prospect","Sales Qualified Lead","Nurturing","",""
"7276472930","Choice Hotels","Carl Petterson","2021-11-12 09:17","Prospect","Lead","New","",""
"7276369291","Circle K","Carl Petterson","2021-11-12 08:51","Prospect","Lead","New","",""
"7276368942","Bane NOR","Carl Petterson","2021-11-12 08:38","Prospect","Lead","New","",""
"7276160092","jotun","Carl Petterson","2021-11-12 07:18","Prospect","Lead","Nurturing","",""
"7269750876","Lerøy Seafood Group ASA","Gjermunds Moastuen","2021-11-11 10:02","Prospect","Lead","New","",""
"7269708341","Elkem ASA","Carl Petterson","2021-11-11 09:38","Prospect","Lead","New","",""
"7269465352","Aker Solutions","Gjermunds Moastuen","2021-11-11 08:00","Prospect","Lead","New","",""
"30318964285","Vitec Infoeasy","Gjermunds Moastuen","2021-11-09 10:18","Prospect","Lead","New","",""
"7214618488","POINT TAKEN AS","Carl Petterson","2021-11-02 21:13","Prospect","Lead","Attempted to Contact","",""
"7154103303","Norsk Tipping","Carl Petterson","2021-10-22 06:12","Prospect","Lead","New","",""
"7150273907","TESTIFY AS","Gjermunds Moastuen","2021-10-21 15:02","Prospect","Lead","New","",""
"7120205970","Coop Norge Handel AS","Gjermunds Moastuen","2021-10-16 02:20","Prospect","Lead","Connected","",""
"7120208421","DNB","Gjermunds Moastuen","2021-10-16 01:57","Prospect","Lead","New","",""
"7120207439","NorgesGruppen","Gjermunds Moastuen","2021-10-16 00:39","Prospect","Lead","New","",""
"7102909191","Yara International","Carl Petterson","2021-10-13 07:53","Prospect","Lead","New","",""
"7102908703","Vy","Gjermunds Moastuen","2021-10-13 07:32","Prospect","Lead","New","",""
"7095273774","Ruter","Gjermunds Moastuen","2021-10-11 23:48","Prospect","Lead","Attempted to Contact","",""
"22744389172","Atea AS","Gjermunds Moastuen","2021-10-07 06:29","Prospect","Opportunity","Connected","Atea","28353034629"
"6982452902","Sekal AS ","Carl Petterson","2021-09-22 13:40","Prospect","Lead","New","",""
"6966256658","Aptum","Carl Petterson","2021-09-20 11:06","Prospect","Lead","Connected","Aptum - New Deal","10107848760"
"6934762836","MAZEMAP AS","Gjermunds Moastuen","2021-09-14 09:50","Prospect","Lead","Attempted to Contact","",""
"30326240107","INTERNSIKRING AS","Gjermunds Moastuen","2021-09-13 13:08","Prospect","Lead","Attempted to Contact","",""
"17727576890","PRESIGHT SOLUTIONS AS","Gjermunds Moastuen","2021-09-08 10:53","Prospect","Lead","Connected","",""
"6821840725","GETA AS","Carl Petterson","2021-08-27 11:10","Prospect","Lead","Restart","",""
"6758160171","Norbits AS","Gjermunds Moastuen","2021-08-18 12:49","Prospect","Lead","New","",""
"6757501307","Jefferson Wells Norge","Gjermunds Moastuen","2021-08-18 08:23","Prospect","Lead","New","",""
"6821647123","VIRINCO AS","Gjermunds Moastuen","2021-06-28 14:19","Prospect","Lead","Nurturing","",""
"6299897683","CONTESTO AS","Gjermunds Moastuen","2021-06-23 15:08","Prospect","Lead","Connected","",""
"6294835723","MarkedsPartner AS","Gjermunds Moastuen","2021-06-23 08:34","Prospect","Lead","Connected","",""
"6289441940","Poseidon Simulation","Gjermunds Moastuen","2021-06-22 14:48","Prospect","Lead","Connected","",""
"6257999657","CalWin Solutions","Carl Petterson","2021-06-17 14:18","Prospect","Lead","Connected","CalWin AS - New Deal","10092745260"
"6200608779","Odfjell SE","Gjermunds Moastuen","2021-06-07 13:36","Prospect","Lead","New","",""
"6173056063","STACC AS","Gjermunds Moastuen","2021-06-01 15:47","Prospect","Lead","Attempted to Contact","",""
"6099460910","Rosberg","Carl Petterson","2021-05-19 11:16","Prospect","Lead","New","",""
"6011024405","NECTO AS","Gjermunds Moastuen","2021-05-05 15:54","Prospect","Lead","Nurturing","",""
"5947479988","Akvafuture AS","Carl Petterson","2021-04-27 06:41","Prospect","Lead","Connected","",""
"30576730928","Navtor AS","Carl Petterson","2021-04-22 12:10","Prospect","Lead","New","",""
"5916836491","Innova","Gjermunds Moastuen","2021-04-22 09:24","Prospect","Lead","Connected","",""
"5824169127","ØkonomiBistand AS","Carl Petterson","2021-04-09 13:39","Prospect","Lead","New","",""
"5693508022","Scandinavian Reach Technologies AS","Carl Petterson","2021-03-23 15:31","Prospect","Lead","Attempted to Contact","",""
"5683219240","ScaleAQ","Carl Petterson","2021-03-22 08:46","Prospect","Lead","Attempted to Contact","ScaleAQ - New Deal","10107352874"
"5578832040","Skatteetaten","Carl Petterson","2021-03-09 11:21","Prospect","Sales Qualified Lead","Nurturing","",""
"5578588577","PISCADA AS","Carl Petterson","2021-03-09 10:31","Prospect","Lead","New","",""
"5535021381","Zisson AS","Carl Petterson","2021-03-03 12:23","Prospect","Lead","New","",""
"5379945552","BRILLIANT AS","Gjermunds Moastuen","2021-02-15 12:55","Prospect","Lead","New","",""
"5365616092","Sharebox","Gjermunds Moastuen","2021-02-12 10:26","Prospect","Lead","Nurturing","",""
"5158143850","Flyt IT AS","Carl Petterson","2021-01-11 13:15","Prospect","Lead","New","",""
"5052008424","APPEX AS","Gjermunds Moastuen","2020-12-18 15:11","Prospect","Lead","Nurturing","",""
"5051933928","Avito / Bi Builders","Carl Petterson","2020-12-18 14:47","Prospect","Lead","New","",""
"5007551402","Opscom Systems","Carl Petterson","2020-12-11 15:56","Prospect","Lead","Restart","",""
"4976874762","LuxSave AS","Gjermunds Moastuen","2020-12-08 09:52","Prospect","Lead","Connected","",""
"4937575968","MARITECH AS","Carl Petterson","2020-12-02 01:07","Prospect","Lead","Attempted to Contact","",""
"4937250274","KODEBYRAAET AS","Gjermunds Moastuen","2020-12-01 23:26","Prospect","Lead","Connected","",""
"30326240282","DUALOG AS","Gjermunds Moastuen","2020-11-27 14:28","Prospect","Lead","Connected","",""
"4910872396","Systor Vest AS","Gjermunds Moastuen","2020-11-26 15:46","Prospect","Lead","Connected","",""
"4767803155","AXTech AS","Carl Petterson","2020-11-04 04:44","Prospect","Lead","Connected","AXTech AS - New Deal","16507999329"
"4720748457","Netsense Software Service AS","Carl Petterson","2020-10-27 21:40","Prospect","Lead","New","",""
"4715933197","DUETT AS","Carl Petterson","2020-10-27 08:09","Prospect","Lead","Nurturing","",""
"4702437741","Nexthop","Gjermunds Moastuen","2020-10-23 14:31","Prospect","Lead","Attempted to Contact","",""
"4662459166","AMS AS","Gjermunds Moastuen","2020-10-19 02:16","Prospect","Lead","Connected","",""
"4661755380","Accountflow","Gjermunds Moastuen","2020-10-19 01:25","Prospect","Lead","Connected","",""
"4632825198","CHECKD","Gjermunds Moastuen","2020-10-14 22:07","Prospect","Lead","Connected","",""
"4628638903","Avans Soma AS","Gjermunds Moastuen","2020-10-14 07:33","Prospect","Lead","Attempted to Contact","",""
"4619897447","Aplia AS","Carl Petterson","2020-10-13 02:30","Prospect","Lead","Restart","",""
"4588729346","AXBIT AS","Gjermunds Moastuen","2020-10-07 12:02","Prospect","Lead","Connected","",""
"4520595244","AXIA ","Carl Petterson","2020-09-23 22:51","Prospect","Lead","Connected","",""
"4489858248","7Sense Technologies AS","Carl Petterson","2020-09-17 23:51","Prospect","Sales Qualified Lead","Attempted to Contact","",""
"4467137323","Wiso AS","Gjermunds Moastuen","2020-09-11 22:47","Prospect","Lead","Connected","",""
"4419760564","50 Degrees North","Carl Petterson","2020-09-01 00:21","Prospect","Lead","Nurturing","",""
"4187813602","Nurofy AS","Carl Petterson","2020-07-20 13:07","Prospect","Lead","New","",""
"30318964376","Nordea Norge","Gjermunds Moastuen","2020-07-14 15:39","Prospect","Lead","Attempted to Contact","",""
"4118487323","ESMART SYSTEMS AS","Gjermunds Moastuen","2020-07-06 06:13","Prospect","Lead","Connected","eSmart Systems - New Deal","6280419856"
"4109443095","TV 2","Gjermunds Moastuen","2020-07-03 08:32","Prospect","Lead","New","",""
"30326238221","PROTERIA AS","Carl Petterson","2020-07-02 08:33","Prospect","Lead","Attempted to Contact","PROTERIA AS - New Deal","16858401908"
"4100236284","DFIND CONSULTING AS","Carl Petterson","2020-07-02 08:25","Prospect","Lead","New","",""
"4100248898","Sanity.io","Gjermunds Moastuen","2020-07-02 08:19","Prospect","Lead","New","",""
"30326239867","SpareBank 1 Gruppen AS","Gjermunds Moastuen","2020-07-01 06:39","Prospect","Lead","Attempted to Contact","",""
"4091179036","KANTEGA AS","Gjermunds Moastuen","2020-07-01 06:34","Prospect","Lead","Attempted to Contact","",""
"30326238211","Telenor ASA","Gjermunds Moastuen","2020-07-01 06:25","Prospect","Opportunity","Connected","Telenor Hub","34453775254"
"4091172991","Systek AS","Carl Petterson","2020-07-01 06:07","Prospect","Lead","New","",""
"30318962724","Attensi AS","Gjermunds Moastuen","2020-07-01 03:03","Prospect","Lead","Attempted to Contact","",""
"4083203716","Apotek 1","Gjermunds Moastuen","2020-06-30 02:46","Prospect","Lead","Attempted to Contact","",""
"4083203142","FINN NO AS","Gjermunds Moastuen","2020-06-30 02:29","Prospect","Lead","Attempted to Contact","",""
"30576730887","Schibsted","Carl Petterson","2020-06-30 02:29","Prospect","Sales Qualified Lead","New","",""
"4083212220","Norwegian","Carl Petterson","2020-06-30 02:10","Prospect","Lead","New","",""
"4078131445","BOUVET NORGE AS","Carl Petterson","2020-06-29 02:06","Prospect","Lead","New","",""
"4078084239","DISTRIBUTION INNOVATION AS","Gjermunds Moastuen","2020-06-29 01:40","Prospect","Lead","New","",""
"4008102669","ARUNDO ANALYTICS AS","Gjermunds Moastuen","2020-06-16 02:30","Prospect","Lead","New","",""
"30318964656","EXPERIS AS","Gjermunds Moastuen","2020-06-15 23:58","Prospect","Lead","Attempted to Contact","",""
